decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,asset_group,universe_role,cross_asset_inputs,asset_diverse_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return
244,a30fb_asset_diverse_residual_reclaim_6h_ethusdt_btcusdt_lb24_z1p0_hold12_5p0x_0p1_935cb20a,no_promotion_shadow_or_reject,relative_residual_reclaim,ETHUSDT,6h,0.2924841433954848,0.14305856454131471,0.021647456137456667,False,False,False,train_trade_event_count_66_below_80;validation_trade_event_count_10_below_30;locked_oos_trade_event_count_12_below_20,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",1.7337760147790788,0.19079445645779303,-0.040087432098463105,-0.040087432098463105
245,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_2p0x_0p15_6771e32c,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.15668813703686935,0.15457207259865435,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7214683038706053,0.09512606117451905,0.05428234568756363,0.05428234568756363
246,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_2p0x_0p15_f6a41dbe,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.15668813703686935,0.15457207259865435,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7214683038706053,0.09512606117451905,0.05428234568756363,0.05428234568756363
247,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_3p0x_0p1_bb2284d0,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.15668813703687134,0.1545720725986539,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7214683038705998,0.0951260611745186,0.054282345687563405,0.054282345687563405
248,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_3p0x_0p1_b3af7046,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.15668813703687134,0.1545720725986539,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7214683038705998,0.0951260611745186,0.054282345687563405,0.054282345687563405
249,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail2p0_hold12_4p0x_0p125_8f761bc3,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3379677616154957,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.897_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7133339738771483,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
250,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail2p0_hold12_5p0x_0p1_37ad6c23,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3379677616154957,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.897_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7133339738771483,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
251,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail2p0_hold12_4p0x_0p125_4eacab32,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3379677616154957,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.897_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7133339738771483,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
252,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail2p0_hold12_5p0x_0p1_604a2262,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3379677616154957,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.897_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7133339738771483,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
253,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail2p0_hold12_4p0x_0p125_d9706e1c,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.33894834241486027,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.896_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7133329546860832,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
254,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail2p0_hold12_5p0x_0p1_549a28b4,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.33894834241486027,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.896_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7133329546860832,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
255,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail2p0_hold12_4p0x_0p125_0522a24c,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.33894834241486027,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.896_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7133329546860832,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
256,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail2p0_hold12_5p0x_0p1_89b63d88,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.33894834241486027,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.896_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7133329546860832,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
257,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail3p0_hold12_4p0x_0p125_4a8f7eca,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3349118561101778,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.807_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7129898016161598,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
258,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail3p0_hold12_5p0x_0p1_74e25313,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3349118561101778,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.807_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.7129898016161598,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
259,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold12_4p0x_0p125_ebef96ca,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3349118561101778,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.807_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7129898016161598,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
260,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold12_5p0x_0p1_bdfc9ef2,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.3349118561101778,0.19144384923982538,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.807_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.7129898016161598,0.21403639632704752,-0.018609447917355193,-0.018609447917355193
321,a30fb_asset_diverse_residual_reclaim_12h_bnbusdt_btcusdt_lb72_z2p0_hold12_4p0x_0p125_57e2756c,no_promotion_shadow_or_reject,relative_residual_reclaim,BNBUSDT,12h,0.11878803960246986,0.10471536886924415,-0.0021632010156173997,False,False,False,train_trade_event_count_6_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.632_not_above_10.000,crypto_exchange_beta,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",1.577305807695594,0.10471536886924415,0.0,0.0
2417,a30fb_asset_diverse_rank_chandelier_6h_xauusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail2p0_hold8_4p0x_0p125_0d025903,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XAUUSDT,6h,0.016350609772562308,0.10083902363071706,0.0,False,False,False,train_trade_event_count_4_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.1621_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,precious_metal_proxy,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",0.7285117928568113,0.053411425776240584,0.04502286257197863,0.04502286257197863
3471,a30fb_asset_diverse_residual_reclaim_1h_ethusdt_btcusdt_lb48_z1p5_hold6_4p0x_0p125_1affa512,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,1h,0.0718711320949239,0.057540297764410386,0.02988112682054611,False,False,False,train_return_per_turnover_proxy_bps_7.151_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.6270958890522781,0.029241267124573422,0.027495040806997384,0.027495040806997384
3472,a30fb_asset_diverse_residual_reclaim_1h_ethusdt_btcusdt_lb48_z1p5_hold6_5p0x_0p1_ff089856,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,1h,0.0718711320949239,0.057540297764410386,0.02988112682054611,False,False,False,train_return_per_turnover_proxy_bps_7.151_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.6270958890522781,0.029241267124573422,0.027495040806997384,0.027495040806997384
4581,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold6_4p0x_0p125_fa49c5d5,paper_testnet_candidate_after_fill_preflight,relative_residual_reclaim,ETHUSDT,2h,0.168300604729533,0.047366877944118535,0.04811963234172745,True,False,False,,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.4980335956120252,0.06760090609843084,-0.018952801593489887,-0.018952801593489887
4582,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold6_5p0x_0p1_cf067261,paper_testnet_candidate_after_fill_preflight,relative_residual_reclaim,ETHUSDT,2h,0.168300604729533,0.047366877944118535,0.04811963234172745,True,False,False,,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.4980335956120252,0.06760090609843084,-0.018952801593489887,-0.018952801593489887
5107,a30fb_asset_diverse_residual_reclaim_1h_ethusdt_btcusdt_lb48_z1p5_hold6_2p0x_0p15_4081c26b,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,1h,0.04441973632674534,0.034570454298300524,0.017991428132347886,False,False,False,train_return_per_turnover_proxy_bps_7.366_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.43631161069607816,0.01762261783984309,0.01665434333057081,0.01665434333057081
5108,a30fb_asset_diverse_residual_reclaim_1h_ethusdt_btcusdt_lb48_z1p5_hold6_3p0x_0p1_d4c5baab,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,1h,0.044419736326744896,0.034570454298300524,0.017991428132347886,False,False,False,train_return_per_turnover_proxy_bps_7.366_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.43631161069607793,0.01762261783984309,0.01665434333057081,0.01665434333057081
5579,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold6_2p0x_0p15_1a9aa250,paper_testnet_candidate_after_fill_preflight,relative_residual_reclaim,ETHUSDT,2h,0.10104665528018986,0.028751438541771535,0.02874583597543645,True,False,False,,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.39560451488360077,0.040324930693734995,-0.011124882054154406,-0.011124882054154406
5580,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold6_3p0x_0p1_06295c43,paper_testnet_candidate_after_fill_preflight,relative_residual_reclaim,ETHUSDT,2h,0.10104665528018986,0.028751438541771535,0.028745835975436673,True,False,False,,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.39560451488360077,0.040324930693734995,-0.011124882054154406,-0.011124882054154406
10029,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold12_4p0x_0p125_1b9d68b8,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,2h,0.077169917784766,0.03323847222154419,0.03332059981648894,False,False,False,train_return_per_turnover_proxy_bps_9.079_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.23416543254529265,0.06137237023004083,-0.02650709477428581,-0.02650709477428581
10030,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold12_5p0x_0p1_62971725,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,2h,0.077169917784766,0.03323847222154419,0.03332059981648894,False,False,False,train_return_per_turnover_proxy_bps_9.079_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.23416543254529265,0.06137237023004083,-0.02650709477428581,-0.02650709477428581
10405,a30fb_asset_diverse_residual_reclaim_2h_ethusdt_btcusdt_lb48_z1p0_hold12_2p0x_0p15_28aa27cc,train_dominant_shadow_until_execution_efficiency,relative_residual_reclaim,ETHUSDT,2h,0.04999876432796557,0.0205450749927365,0.02005458817982042,False,False,False,train_return_per_turnover_proxy_bps_9.804_not_above_10.000,crypto_major,promotion_eligible,"{""base_symbol"": ""BTCUSDT"", ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""]}",0.21182797873047754,0.03677837802760631,-0.015657447511349343,-0.015657447511349343
