decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
2326,a30fb_booster_pullback_reclaim_4h_bnbusdt_fast8_slow40_z-0p5_hold8_4p0x_0p125_e1fd03e1,no_promotion_shadow_or_reject,trend_pullback_reclaim,BNBUSDT,4h,0.08055850754547422,0.038513330566757764,0.018290854911927168,False,False,False,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_8_below_20,0.4433214823993753,0.06591848343653184,-0.025710364625086246,-0.025710364625086246,False,validation_return_0.0385_below_preferred_0.10;locked_oos_return_0.0183_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0257_below_0;train_rpt_19.648_below_preferred_20bps
2327,a30fb_booster_pullback_reclaim_4h_bnbusdt_fast8_slow40_z-0p5_hold8_5p0x_0p1_b945dc8f,no_promotion_shadow_or_reject,trend_pullback_reclaim,BNBUSDT,4h,0.08055850754547422,0.038513330566757764,0.018290854911927168,False,False,False,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_8_below_20,0.4433214823993753,0.06591848343653184,-0.025710364625086246,-0.025710364625086246,False,validation_return_0.0385_below_preferred_0.10;locked_oos_return_0.0183_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0257_below_0;train_rpt_19.648_below_preferred_20bps
2328,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool4_3p0x_0p1_db190546,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.12283332109290024,0.028446677886020844,0.032919109050225215,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4431238203429838,0.05664620527004116,-0.026687766674764024,-0.026687766674764024,False,validation_return_0.0284_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0267_below_0
2329,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx18p0_hold18_cool4_3p0x_0p1_bc6ad9f8,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.12283332109290024,0.028446677886020844,0.032919109050225215,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4431238203429838,0.05664620527004116,-0.026687766674764024,-0.026687766674764024,False,validation_return_0.0284_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0267_below_0
2330,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool4_2p0x_0p15_9d671d70,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.12283332109290024,0.02844667788602062,0.032919109050225215,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4431238203429789,0.05664620527004116,-0.026687766674764246,-0.026687766674764246,False,validation_return_0.0284_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0267_below_0
2331,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx18p0_hold18_cool4_2p0x_0p15_85e3dbb0,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.12283332109290024,0.02844667788602062,0.032919109050225215,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.4431238203429789,0.05664620527004116,-0.026687766674764246,-0.026687766674764246,False,validation_return_0.0284_below_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0267_below_0
2349,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool4_4p0x_0p15_7f808966,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.24175310827449104,0.05377489613642927,0.06618247251455611,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.43915076766296934,0.1143389399943302,-0.05434975094580108,-0.05434975094580108,False,validation_return_0.0538_below_preferred_0.10;validation_mdd_0.1094_above_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0543_below_0
2350,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx18p0_hold18_cool4_4p0x_0p15_43235359,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.24175310827449104,0.05377489613642927,0.06618247251455611,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20,0.43915076766296934,0.1143389399943302,-0.05434975094580108,-0.05434975094580108,False,validation_return_0.0538_below_preferred_0.10;validation_mdd_0.1094_above_preferred_0.10;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0543_below_0
2352,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p01_adx12p0_hold18_cool4_3p0x_0p1_7d39fb35,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.03023631064829657,0.05698029722200926,0.011881357410423954,False,False,False,train_trade_event_count_73_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_12_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5306_below_1.00,0.4379999795591046,0.07249880556761323,-0.014469487765434663,-0.014469487765434663,False,validation_return_0.0570_below_preferred_0.10;locked_oos_return_0.0119_below_preferred_0.03;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0145_below_0;train_rpt_13.807_below_preferred_20bps
2353,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p01_adx12p0_hold18_cool4_2p0x_0p15_d677ccf4,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.03023631064829657,0.05698029722200881,0.011881357410423954,False,False,False,train_trade_event_count_73_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_12_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5306_below_1.00,0.4379999795591039,0.07249880556761323,-0.014469487765434885,-0.014469487765434885,False,validation_return_0.0570_below_preferred_0.10;locked_oos_return_0.0119_below_preferred_0.03;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0145_below_0;train_rpt_13.807_below_preferred_20bps
2365,a30fb_booster_pullback_reclaim_4h_bnbusdt_fast8_slow40_z-0p5_hold8_3p0x_0p15_65d1e635,no_promotion_shadow_or_reject,trend_pullback_reclaim,BNBUSDT,4h,0.07354166745855606,0.034893285190527035,0.016538390326531927,False,False,False,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_8_below_20,0.4362348950348045,0.059399946733890374,-0.023132587101705293,-0.023132587101705293,False,validation_return_0.0349_below_preferred_0.10;locked_oos_return_0.0165_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0231_below_0;train_rpt_19.930_below_preferred_20bps
2387,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p0_hold6_4p0x_0p15_05ed248d,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.022427492350830525,0.02413936330671751,0.024749709050438273,False,False,False,train_trade_event_count_18_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9291_below_1.00,0.43124595476643457,0.03086983189056358,-0.006528921863493409,-0.006528921863493409,False,validation_return_0.0241_below_preferred_0.10;locked_oos_return_0.0247_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0065_below_0
2408,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p0_hold6_4p0x_0p125_81aeac49,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.019179178168400313,0.020207537513548868,0.02064294333452721,False,False,False,train_trade_event_count_18_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9491_below_1.00,0.4275950477227587,0.025744813443252523,-0.005398297760936477,-0.005398297760936477,False,validation_return_0.0202_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0054_below_0
2409,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p0_hold6_5p0x_0p1_95a53d98,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.019179178168400313,0.020207537513548868,0.02064294333452721,False,False,False,train_trade_event_count_18_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9491_below_1.00,0.4275950477227587,0.025744813443252523,-0.005398297760936477,-0.005398297760936477,False,validation_return_0.0202_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0054_below_0
2429,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p0_hold6_3p0x_0p15_e471e158,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.017480384342926536,0.01822759660885165,0.01858670421233133,False,False,False,train_trade_event_count_18_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0182_below_0.02;train_return_below_validation_return;train_validation_return_ratio_0.9590_below_1.00,0.4250418340081502,0.023179095386351767,-0.004839327542780492,-0.004839327542780492,False,validation_return_0.0182_below_preferred_0.10;locked_oos_return_0.0186_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0048_below_0
2446,a30fb_booster_pullback_reclaim_6h_ethusdt_fast12_slow48_z-0p5_hold12_2p0x_0p15_f4307839,no_promotion_shadow_or_reject,trend_pullback_reclaim,ETHUSDT,6h,0.02972925149450467,0.0836497651270256,0.009573743954029323,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_5_below_30;locked_oos_trade_event_count_8_below_20;train_return_below_validation_return;train_validation_return_ratio_0.3554_below_1.00,0.42226044389687195,0.1003340569099147,-0.015162933182077398,-0.015162933182077398,False,validation_return_0.0836_below_preferred_0.10;locked_oos_return_0.0096_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0152_below_0;train_rpt_17.086_below_preferred_20bps
2447,a30fb_booster_pullback_reclaim_6h_ethusdt_fast12_slow48_z-0p5_hold12_3p0x_0p1_d584a816,no_promotion_shadow_or_reject,trend_pullback_reclaim,ETHUSDT,6h,0.02972925149450445,0.0836497651270256,0.009573743954029323,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_5_below_30;locked_oos_trade_event_count_8_below_20;train_return_below_validation_return;train_validation_return_ratio_0.3554_below_1.00,0.4222604438968693,0.1003340569099147,-0.015162933182077398,-0.015162933182077398,False,validation_return_0.0836_below_preferred_0.10;locked_oos_return_0.0096_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0152_below_0;train_rpt_17.086_below_preferred_20bps
2466,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p01_adx12p0_hold18_cool4_3p0x_0p15_cf15ed9c,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.04088231013752308,0.08473457984066268,0.017601930118406717,False,False,False,train_trade_event_count_73_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_12_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4825_below_1.00,0.4159059893006728,0.10934664927456872,-0.02218609435562935,-0.02218609435562935,False,validation_return_0.0847_below_preferred_0.10;locked_oos_return_0.0176_below_preferred_0.03;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0222_below_0;train_rpt_12.445_below_preferred_20bps
2469,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx18p0_hold18_cool4_3p0x_0p1_1f8a4752,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.029360047867326156,0.05934013577731778,0.020475992486411743,False,False,False,train_trade_event_count_75_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4948_below_1.00,0.4158572766622221,0.07651328766320398,-0.01595256842872983,-0.01595256842872983,False,validation_return_0.0593_below_preferred_0.10;locked_oos_return_0.0205_below_preferred_0.03;locked_oos_trade_event_count_10_below_20;validation_min_half_return_-0.0160_below_0;train_rpt_13.049_below_preferred_20bps
2470,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx18p0_hold18_cool4_2p0x_0p15_bb42bd8e,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,BNBUSDT,6h,0.029360047867326156,0.05934013577731756,0.020475992486411743,False,False,False,train_trade_event_count_75_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4948_below_1.00,0.4158572766622212,0.07651328766320398,-0.015952568428730052,-0.015952568428730052,False,validation_return_0.0593_below_preferred_0.10;locked_oos_return_0.0205_below_preferred_0.03;locked_oos_trade_event_count_10_below_20;validation_min_half_return_-0.0160_below_0;train_rpt_13.049_below_preferred_20bps
2477,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p0_hold6_2p0x_0p15_d31281c6,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.01208853227052753,0.012232506232543017,0.012406904866109958,False,False,False,train_trade_event_count_18_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0122_below_0.02;train_return_below_validation_return;train_validation_return_ratio_0.9882_below_1.00,0.4145001412179455,0.015469683081168917,-0.003187861639357803,-0.003187861639357803,False,validation_return_0.0122_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0032_below_0
2478,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p0_hold6_3p0x_0p1_299e2666,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.01208853227052753,0.012232506232543017,0.01240690486611018,False,False,False,train_trade_event_count_18_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0122_below_0.02;train_return_below_validation_return;train_validation_return_ratio_0.9882_below_1.00,0.4145001412179454,0.015469683081168917,-0.003187861639357803,-0.003187861639357803,False,validation_return_0.0122_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0032_below_0
2489,a30fb_booster_pullback_reclaim_4h_bnbusdt_fast8_slow40_z-0p5_hold8_2p0x_0p15_1083f513,no_promotion_shadow_or_reject,trend_pullback_reclaim,BNBUSDT,4h,0.05103544387668735,0.02371729607745432,0.011177666434065703,False,False,False,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_8_below_20,0.4122701116267768,0.03973722515331013,-0.015407670984842303,-0.015407670984842303,False,validation_return_0.0237_below_preferred_0.10;locked_oos_return_0.0112_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0154_below_0
2490,a30fb_booster_pullback_reclaim_4h_bnbusdt_fast8_slow40_z-0p5_hold8_3p0x_0p1_047cab68,no_promotion_shadow_or_reject,trend_pullback_reclaim,BNBUSDT,4h,0.05103544387668668,0.02371729607745432,0.011177666434065703,False,False,False,validation_trade_event_count_17_below_30;locked_oos_trade_event_count_8_below_20,0.41227011162677624,0.03973722515331013,-0.015407670984842081,-0.015407670984842081,False,validation_return_0.0237_below_preferred_0.10;locked_oos_return_0.0112_below_preferred_0.03;locked_oos_trade_event_count_8_below_20;validation_min_half_return_-0.0154_below_0
2498,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold6_2p0x_0p15_032a2ae7,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.02351725933605131,0.008404811372186405,0.012406904866109958,False,False,False,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0084_below_0.02,0.41154238992354863,0.015469683081168917,-0.0069572453286302904,-0.0069572453286302904,False,validation_return_0.0084_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0070_below_0
2499,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold6_2p0x_0p15_be01ec43,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,TRXUSDT,6h,0.02351725933605131,0.008404811372186405,0.012406904866109958,False,False,False,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0084_below_0.02,0.41154238992354863,0.015469683081168917,-0.0069572453286302904,-0.0069572453286302904,False,validation_return_0.0084_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0070_below_0
