rank,model_id,family,symbol,asset_group,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,allocation_fraction,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_sharpe,validation_sharpe,train_trade_event_count,validation_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,sample_gate_pass,execution_efficiency_proxy_gate_pass,strict_backtest_gate_pass,relaxed_backtest_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
789,az69_pullback_4h_dogeusdt_slow36_z-1p0_hold6_lev2_2de7d4f3,trend_pullback_reclaim,DOGEUSDT,crypto_core,4h,long_short,36,-1.0,0.0,6,2,2,0.1,0.2,-0.031952679294951825,0.01858605438293015,0.1284117710360959,0.015220731445683366,-0.27513525719547804,1.986198816892467,44,4,497,61,-1.7191749597105388,-0.050538733677881975,-36.309862835172524,232.32567978662686,0.595711742766877,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_44_below_80;validation_trade_event_count_4_below_30;validation_return_0.0186_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-36.310_not_above_10.000
790,az69_pullback_4h_adausdt_slow36_z-0p5_hold12_lev2_864dc4a1,trend_pullback_reclaim,ADAUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,-0.0705060860769684,0.09897828586721413,0.1230097265794392,0.012951187501261008,-0.46012638990708943,5.915303604528746,97,11,1177,204,-0.7123389282731866,-0.16948437194418253,-36.3433433386435,449.9012993964278,0.5950904647187192,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-36.343_not_above_10.000
791,az69_pullback_4h_solusdt_slow72_z-0p5_hold12_lev1_f7719d61,trend_pullback_reclaim,SOLUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,1,0.1,0.1,-0.027717840408168715,0.02184830598680909,0.09474664427611734,0.018135846757011298,-0.34738205637818403,3.4882975307482953,70,11,1417,183,-1.2686494058122104,-0.049566146394977806,-39.59691486881245,198.62096351644627,0.5939723888169596,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_70_below_80;validation_trade_event_count_11_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-39.597_not_above_10.000
792,az69_voladj_1h_adausdt_lb48_th1p25_hold12_lev4_ef01d0b8,volatility_adjusted_trend_persistence,ADAUSDT,crypto_core,1h,long_short,48,1.25,0.2,12,2,4,0.1,0.4,0.033737381708057956,0.054316136286792105,0.27397845079266125,0.08376549699824964,0.23225956251377608,1.7785539770155916,286,29,4965,546,0.6211299995626121,-0.02057875457873415,2.9490718276274435,46.82425541964836,0.592024505196076,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_29_below_30;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_2.949_not_above_10.000
793,az69_pullback_1h_solusdt_slow36_z-1p0_hold6_lev1_3f2c4472,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,1,0.1,0.1,-0.006629930135856776,0.020038056204908505,0.04768518984451264,0.010407827191750707,-0.08713295591203299,3.1786120696788713,262,35,2737,412,-0.330866929808926,-0.026667986340765282,-2.5305076854415174,57.251589156881444,0.5904295183291015,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.531_not_above_10.000
794,az69_pullback_1h_solusdt_slow36_z-1p0_hold6_lev1_3f2c4472,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,1,0.1,0.1,-0.0067358844276487195,0.020038056204908505,0.047685189844511755,0.010407827191750707,-0.08880106427155295,3.1786120696788713,262,35,2741,412,-0.336154582997861,-0.026773940632557225,-2.570948254827755,57.251589156881444,0.5894038106875685,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.571_not_above_10.000
795,az69_pullback_4h_trxusdt_slow72_z-1p0_hold6_lev4_b6630509,trend_pullback_reclaim,TRXUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,4,0.1,0.4,-0.013239944685263016,0.01168792981619804,0.06208828086243301,0.016366813343397957,-0.15060644182290647,1.436604096227605,26,4,535,149,-1.1327878327019105,-0.024927874501461056,-12.730716043522133,73.04956135123774,0.5891093880496387,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_26_below_80;validation_trade_event_count_4_below_30;validation_return_0.0117_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-12.731_not_above_10.000
796,az69_voladj_4h_solusdt_lb12_th1p25_hold6_lev3_0c3c2d67,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,4h,long_short,12,1.25,0.2,6,2,3,0.1,0.30000000000000004,-0.00996634370502314,0.03711042526679331,0.19792332742977603,0.02572135502265127,0.04875559605661198,2.53149759418335,266,21,1559,139,-0.26855913488927596,-0.04707676897181645,-1.2489152512560324,58.905436931417945,0.5877618493268569,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_21_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-1.249_not_above_10.000
797,az69_pullback_1h_adausdt_slow36_z-1p0_hold6_lev4_56900d6a,trend_pullback_reclaim,ADAUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,4,0.1,0.4,-0.11159812924897627,0.14034543244370035,0.24442756754797113,0.032767416536308436,-0.3475493230118561,4.47225093562674,260,23,2560,339,-0.7951675184993564,-0.2519435616926766,-10.730589350863104,152.5493830909786,0.5862683242547735,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_23_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.731_not_above_10.000
798,az69_pullback_1h_tonusdt_slow36_z-0p5_hold12_lev1_4617588f,trend_pullback_reclaim,TONUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,1,0.1,0.1,-0.03661404188574757,0.04646144262222762,0.07771306563768854,0.03958293118920908,-0.5215528023069705,3.084579810785831,485,57,5452,700,-0.7880521959563745,-0.0830754845079752,-7.549286986752077,81.51130284601336,0.5858317486963686,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.549_not_above_10.000
799,az69_voladj_4h_tonusdt_lb12_th1p25_hold12_lev1_0be617cb,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,4h,long_short,12,1.25,0.2,12,2,1,0.1,0.1,-0.06273754736649195,0.07645596731849347,0.12604497788176894,0.02880840777280025,-0.8783254604048795,4.88541393629923,225,25,1628,205,-0.8205709713297519,-0.13919351468498542,-27.883354385107538,305.82386927397386,0.58509003755063,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_25_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-27.883_not_above_10.000
800,az69_pullback_4h_dogeusdt_slow36_z-0p5_hold12_lev2_920f9e9c,trend_pullback_reclaim,DOGEUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,-0.059624642848536746,0.06901989092831085,0.1222471023052436,0.019668548452308032,-0.3349816557393147,4.547395609657428,93,13,1189,210,-0.8638762253401313,-0.1286445337768476,-32.0562595959875,265.46111895504174,0.5848009149380935,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-32.056_not_above_10.000
801,az69_pullback_4h_btcusdt_slow72_z-0p5_hold6_lev1_a0f82182,trend_pullback_reclaim,BTCUSDT,crypto_core,4h,long_short,72,-0.5,0.0,6,2,1,0.1,0.1,-0.031916438041336925,0.023356761121738012,0.044454155696104336,0.010005011870961922,-0.8413071170617858,4.841999891087324,76,9,1090,215,-1.3664753376970777,-0.05527319916307494,-41.995313212285424,259.51956801931124,0.5837435562880756,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_76_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-41.995_not_above_10.000
802,az69_pullback_1h_adausdt_slow72_z-0p5_hold12_lev2_64ad391f,trend_pullback_reclaim,ADAUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,-0.07374977281516115,0.06000051027368514,0.14479518591904117,0.029244068694469605,-0.39328048050008024,3.7064027903906713,274,27,4982,539,-1.2291524268503784,-0.1337502830888463,-13.45798773999291,111.11205606237986,0.5826129460224664,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_27_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-13.458_not_above_10.000
803,az69_pullback_1h_solusdt_slow72_z-1p0_hold12_lev1_cb10c9f9,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,72,-1.0,0.0,12,2,1,0.1,0.1,-0.046339901024923025,0.01997709366794198,0.10101275897424933,0.006149095499411117,-0.8078746175896506,3.500991133754383,146,13,2414,295,-2.3196517869506947,-0.066316994692865,-31.739658236248644,153.6699512918614,0.5807395014865543,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;validation_return_0.0200_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-31.740_not_above_10.000
804,az69_pullback_4h_bnbusdt_slow36_z-1p0_hold12_lev4_2552c0ae,trend_pullback_reclaim,BNBUSDT,crypto_core,4h,long_short,36,-1.0,0.0,12,2,4,0.1,0.4,-0.01637455090336104,0.005659612661250257,0.11613168107525529,0.01263634599005059,-0.08580903346081017,0.6712679405687961,52,2,558,28,-2.8932281912988302,-0.022034163564611298,-7.8723802420005,70.7451582656282,0.5804530185308998,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_52_below_80;validation_trade_event_count_2_below_30;validation_return_0.0057_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.872_not_above_10.000
805,az69_voladj_1h_xrpusdt_lb48_th0p75_hold12_lev3_dc8de90f,volatility_adjusted_trend_persistence,XRPUSDT,crypto_core,1h,long_short,48,0.75,0.2,12,2,3,0.1,0.30000000000000004,0.23542473464536706,0.0365098805313846,0.10522619840882186,0.042625591316553635,0.891657891632775,1.8371009525641429,440,53,7303,879,6.448247192783647,0.19891485411398246,17.835207170103562,22.96218901344943,0.5801036596822403,True,True,True,True,strict_paper_testnet_candidate_pending_forward_fill_telemetry,True,False,False,False,
806,az69_xsmom_1h_tonusdt_lb24_top0p2_hold12_lev1_efffaf3d,cross_sectional_momentum_rank,TONUSDT,crypto_core,1h,long_short,24,0.2,0.45,12,2,1,0.1,0.1,-0.08238319395019778,0.08311730086748903,0.13536460705086772,0.026889618226200285,-1.2087593599633024,4.921980167764045,681,86,5819,972,-0.9911678205424209,-0.1655004948176868,-12.097385308399085,96.64802426452214,0.5793580610571896,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-12.097_not_above_10.000
807,az69_pullback_4h_avaxusdt_slow36_z-0p5_hold12_lev2_048fd1ca,trend_pullback_reclaim,AVAXUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,-0.05211915256081423,0.045428780467104746,0.0959251448991355,0.02344196201132276,-0.29414031912472205,3.426476107571327,92,13,1140,155,-1.1472716640182323,-0.09754793302791898,-28.325626391746862,174.72607871963365,0.5788082262239513,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-28.326_not_above_10.000
808,az69_voladj_4h_solusdt_lb24_th1p25_hold6_lev2_6be53d27,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,4h,long_short,24,1.25,0.2,6,2,2,0.1,0.2,-0.06667386143904819,0.0501694085026394,0.13994930707700548,0.013851289096922792,-0.39187965765510224,4.8237449859768535,143,11,1358,140,-1.3289744373912737,-0.11684326994168759,-23.312538964702163,228.04276592108818,0.5785629228383403,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-23.313_not_above_10.000
809,az69_pullback_4h_solusdt_slow72_z-1p0_hold6_lev1_8b4db829,trend_pullback_reclaim,SOLUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,1,0.1,0.1,-0.022956888341948978,0.019978049237291184,0.07105395825410687,0.01129409729410158,-0.3864996190002674,4.2400716146653865,48,7,834,95,-1.1491056043198387,-0.04293493757924016,-47.82685071239369,285.400703389874,0.5780920061539626,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_48_below_80;validation_trade_event_count_7_below_30;validation_return_0.0200_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-47.827_not_above_10.000
810,az69_pullback_1h_avaxusdt_slow36_z-1p0_hold12_lev3_24790485,trend_pullback_reclaim,AVAXUSDT,crypto_core,1h,long_short,36,-1.0,0.0,12,2,3,0.1,0.30000000000000004,-0.03112070959684321,0.04678711007280789,0.12106065079164563,0.02055230487504678,-0.10151504742623435,2.4698037555737393,266,23,3288,337,-0.6651556283005006,-0.0779078196696511,-3.89983829534376,67.80740590262012,0.5767844670177812,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_23_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-3.900_not_above_10.000
811,az69_pullback_1h_adausdt_slow72_z-0p5_hold6_lev1_85443802,trend_pullback_reclaim,ADAUSDT,crypto_core,1h,long_short,72,-0.5,0.0,6,2,1,0.1,0.1,-0.04078011698307615,0.02505843382387396,0.07203498952734311,0.01917888151048186,-0.4815721902227168,3.2500292601459675,290,29,4585,468,-1.6274008690927704,-0.06583855080695011,-14.062109304509018,86.40839249611709,0.5762980207923142,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_29_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-14.062_not_above_10.000
812,az69_pullback_4h_adausdt_slow36_z-0p5_hold6_lev1_4c9ad9a1,trend_pullback_reclaim,ADAUSDT,crypto_core,4h,long_short,36,-0.5,0.0,6,2,1,0.1,0.1,-0.04212469413445985,0.037679553814642386,0.06173746596508323,0.016833359872233222,-0.5620819171446404,4.528403894253635,114,13,1053,200,-1.1179722122423348,-0.07980424794910224,-36.95148608285952,289.84272165109525,0.5750767705016205,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-36.951_not_above_10.000
813,az69_pullback_1h_btcusdt_slow72_z-1p0_hold12_lev1_802f641e,trend_pullback_reclaim,BTCUSDT,crypto_core,1h,long_short,72,-1.0,0.0,12,2,1,0.1,0.1,-0.008228868431786607,0.009010999381059426,0.0276805528270605,0.004013332487867172,-0.266047999589349,2.185744344300949,135,15,2579,406,-0.9132026408838946,-0.017239867812846033,-6.095458097619709,60.07332920706284,0.5741779748722974,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_15_below_30;validation_return_0.0090_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-6.095_not_above_10.000
814,az69_pullback_1h_solusdt_slow72_z-0p5_hold12_lev2_c812cf65,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,-0.06240361393197502,0.055723758171106974,0.13263289129239908,0.02256652445295393,-0.37235025386057746,3.8702297280384657,271,31,4875,669,-1.119874466118324,-0.118127372103082,-11.513581906268453,89.87702930823706,0.5739688292385088,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.514_not_above_10.000
815,az69_xsmom_4h_solusdt_lb48_top0p2_hold12_lev1_1bcf18cc,cross_sectional_momentum_rank,SOLUSDT,crypto_core,4h,long_short,48,0.2,0.45,12,2,1,0.1,0.1,-0.04195024631107247,0.015271389812022917,0.10451390658261595,0.013863355935014088,-0.4825890137662138,2.6478413887558037,137,13,1718,186,-2.7469828763093798,-0.05722163612309539,-30.62061774530837,117.4722293232532,0.5736234412409161,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;validation_return_0.0153_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-30.621_not_above_10.000
816,az69_voladj_4h_adausdt_lb48_th1p25_hold6_lev2_e4954890,volatility_adjusted_trend_persistence,ADAUSDT,crypto_core,4h,long_short,48,1.25,0.2,6,2,2,0.1,0.2,-0.05214322469802324,0.06046819227689859,0.1645634764163294,0.019685961776895633,-0.23103807430462167,3.963487990229093,72,7,1249,140,-0.8623248477355947,-0.11261141697492183,-36.21057270696058,431.9156591207042,0.5730861077390684,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_72_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-36.211_not_above_10.000
817,az69_pullback_4h_trxusdt_slow72_z-0p5_hold12_lev3_c95fed1a,trend_pullback_reclaim,TRXUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,3,0.1,0.30000000000000004,-0.05021691434651998,0.015508390401488104,0.10027362026011633,0.012293857784141604,-0.6097854544088265,2.264050507800776,65,4,1048,188,-3.2380481175984213,-0.06572530474800808,-25.752263767446138,129.2365866790675,0.5674487098645781,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_65_below_80;validation_trade_event_count_4_below_30;validation_return_0.0155_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-25.752_not_above_10.000
818,az69_pullback_1h_adausdt_slow72_z-0p5_hold6_lev1_85443802,trend_pullback_reclaim,ADAUSDT,crypto_core,1h,long_short,72,-0.5,0.0,6,2,1,0.1,0.1,-0.04202939847714193,0.02505843382387396,0.07338169482877499,0.01917888151048186,-0.4933869284257209,3.2500292601459675,296,29,4615,468,-1.6772556007510413,-0.06708783230101589,-14.199121107142544,86.40839249611709,0.5670359260589405,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_29_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-14.199_not_above_10.000
819,az69_voladj_4h_xrpusdt_lb48_th1p25_hold6_lev3_657c3204,volatility_adjusted_trend_persistence,XRPUSDT,crypto_core,4h,long_short,48,1.25,0.2,6,2,3,0.1,0.30000000000000004,-0.05678355204760044,0.030697882139313126,0.23919613625402814,0.02024841998848903,-0.1737168517191913,2.3015854601601657,84,5,1194,130,-1.8497547091328752,-0.08748143418691356,-22.533155574444617,204.65254759542083,0.5653416928119864,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_5_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-22.533_not_above_10.000
820,az69_pullback_4h_avaxusdt_slow72_z-0p5_hold12_lev2_aa1e67b9,trend_pullback_reclaim,AVAXUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,-0.037374475102587845,0.029894978505286662,0.13818233196969765,0.035394217209883894,-0.20792213465291315,2.282576992589165,62,13,1097,179,-1.250192405924577,-0.06726945360787451,-30.140705727893423,114.98068655879484,0.5651125418881694,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_62_below_80;validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-30.141_not_above_10.000
821,az69_pullback_1h_solusdt_slow36_z-1p0_hold6_lev2_057d389f,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,2,0.1,0.2,-0.013996782117486672,0.04021015044649645,0.09700173611164509,0.02072129053947991,-0.07101273556378473,3.1786120696788713,258,35,2712,412,-0.348090767183544,-0.05420693256398312,-2.7125546739315256,57.443072066423504,0.5624179394287381,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.713_not_above_10.000
822,az69_pullback_1h_solusdt_slow72_z-1p0_hold6_lev2_e2a717ec,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,2,0.1,0.2,-0.062956148200916,0.03552475616190165,0.17248652656484365,0.016675060941701014,-0.5336747436474197,3.1080471899689357,146,17,2276,282,-1.7721767860699071,-0.09848090436281765,-21.56032472634109,104.48457694676955,0.5621007998045491,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_17_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-21.560_not_above_10.000
823,az69_voladj_1h_tonusdt_lb24_th1p25_hold12_lev2_46b75eb6,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,1h,long_short,24,1.25,0.2,12,2,2,0.1,0.2,-0.11274873884823,0.16004577545087817,0.14591966194462425,0.05020430876862114,-0.8525507870518994,5.242957171998025,483,53,5213,693,-0.704478069043661,-0.27279451429910817,-11.671712096090062,150.98658061403597,0.5603001324083487,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.672_not_above_10.000
824,az69_voladj_4h_btcusdt_lb48_th0p75_hold6_lev4_e6502fd6,volatility_adjusted_trend_persistence,BTCUSDT,crypto_core,4h,long_short,48,0.75,0.2,6,2,4,0.1,0.4,-0.08360071984242867,0.07886059473384521,0.17946311533472448,0.02642127213854073,-0.40940222446551106,3.9047407020732465,125,11,1594,240,-1.0601076510338452,-0.16246131457627389,-16.720143968485733,179.22862439510274,0.5592685947119831,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-16.720_not_above_10.000
825,az69_pullback_4h_dogeusdt_slow36_z-0p5_hold12_lev4_4d31dbf7,trend_pullback_reclaim,DOGEUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,4,0.1,0.4,-0.09339162519573663,0.14115752177036667,0.23130753775194612,0.03904044849105048,-0.19963287112354328,4.547395609657428,91,13,1152,210,-0.6616128139998447,-0.2345491469661033,-25.657039888938634,271.4567726353205,0.5575676529445659,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-25.657_not_above_10.000
826,az69_voladj_4h_btcusdt_lb48_th0p75_hold12_lev3_d0c7f8f8,volatility_adjusted_trend_persistence,BTCUSDT,crypto_core,4h,long_short,48,0.75,0.2,12,2,3,0.1,0.30000000000000004,-0.0717413594199049,0.05657100601190734,0.15018643379204233,0.02188827846820507,-0.4800159316454164,3.7391577770233013,117,11,1663,246,-1.2681648158211014,-0.12831236543181224,-20.439133737864637,171.42729094517372,0.5566260645624258,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-20.439_not_above_10.000
827,az69_pullback_1h_solusdt_slow72_z-0p5_hold12_lev2_c812cf65,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,-0.06473322478091903,0.055723758171106974,0.13172232325149447,0.02256652445295393,-0.3894309275682717,3.8702297280384657,273,31,4889,669,-1.1616808863132908,-0.120456982952026,-11.855901974527296,89.87702930823706,0.5559736914848824,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.856_not_above_10.000
