rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
5091,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold24_cool12_none_4p0x_0p1_eae8f3c4,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,24,12,none,,0.0,0.0,4.0,0.1,0.4,0.08836329131231802,0.07784078066890454,0.0042984434374389036,0.17341258913834146,0.11262780833759378,0.035240312900163495,0.4506203669558796,1.5214496984174943,0.34530320093349937,334,79,26,4562,1037,337,1.1351799217966598,0.010522510643413474,6.614018810802247,24.633158439526753,4.1331186898451,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.614_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_4.133_not_above_10.000
5105,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold24_cool12_adx20_4p0x_0p1_714927be,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,24,12,adx20,,20.0,0.0,4.0,0.1,0.4,0.08835271009144008,0.07784078066890454,0.0042984434374389036,0.1746776999394728,0.11262780833759378,0.035240312900163495,0.4506310047372987,1.5214496984174943,0.34530320093349937,336,79,26,4526,1037,337,1.1350439876399492,0.010511929422535538,6.573862357994053,24.633158439526753,4.1331186898451,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.574_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_4.133_not_above_10.000
5108,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_none_3p0x_0p15_381f6b37,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.14858926990643972,0.05723248885478682,0.00226451327332855,0.14405409912242995,0.06616620484228364,0.028296115912641695,0.7827381783469682,1.2902244189469554,0.22536718808254888,376,89,28,2709,623,187,2.5962398784272334,0.0913567810516529,8.781871743879417,14.290259389459882,1.7972327566099606,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.782_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.797_not_above_10.000
5139,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_4p0x_0p1_161f5f70,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.09501495956326633,0.06863823723444273,0.008022330711560555,0.22447765559797572,0.07079264473112068,0.03403767343474695,0.4716039890759898,1.3686771461839062,0.6790539858927811,586,132,38,4281,932,271,1.3842861266779114,0.0263767223288236,4.053539230514775,12.99966614288688,5.27784915234247,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.054_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.278_not_above_10.000
5222,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold12_cool0_adx20_3p0x_0p15_cb6cd1a9,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.025,0.0,12,0,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.12356776097491395,0.06438580085447176,0.02790462939166094,0.16355317747068554,0.09542238766778088,0.011912396817922999,0.6861304280455083,1.3735497805175678,2.63066854901921,286,68,24,2254,603,211,1.9191771995538027,0.05918196012044219,9.601224628975444,21.041111390350252,25.837619807093464,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_9.601_not_above_10.000
5264,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_4p0x_0p1_099aa11f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,none,,0.0,0.0,4.0,0.1,0.4,0.07772340736888728,0.06863823723444273,0.008022330711560555,0.2274966330171957,0.07079264473112068,0.03403767343474695,0.4119914409501939,1.3686771461839062,0.6790539858927811,586,132,38,4307,932,271,1.1323631040146467,0.009085170134444542,3.315845024269935,12.99966614288688,5.27784915234247,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.316_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.278_not_above_10.000
5393,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_none_4p0x_0p1_b51e5bb0,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,none,,0.0,0.0,4.0,0.1,0.4,0.13333984451032,0.05117247116909018,0.0020777346062281765,0.12898759569060136,0.05889289433503453,0.025152517955089437,0.7827381783469685,1.2902244189469565,0.22536718808254824,376,89,28,2709,623,187,2.605694848500135,0.08216737334122981,8.865681150952128,14.374289654238815,1.8551201841323002,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.866_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.855_not_above_10.000
5421,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_low_vol_q65_4p0x_0p1_b2b8db4d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,6,low_vol_q65,0.65,0.0,0.0,4.0,0.1,0.4,0.060391648249627394,0.04957115232968645,0.014810050019896437,0.09837208724386193,0.03885996703486916,0.016892336859177903,0.45923405577178694,1.5840406290739368,1.6422960683189258,294,66,24,2011,443,177,1.2182821139193272,0.010820495919940942,5.135344238913894,18.776951640032745,15.427135437392119,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.135_not_above_10.000
5487,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold12_cool0_adx20_4p0x_0p1_3f30df5f,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.025,0.0,12,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.11125316515359818,0.05754150797198032,0.024810850579928267,0.1461085271616812,0.08515511447918922,0.010593028825825468,0.6861304280455085,1.373549780517568,2.6306685490192105,286,68,24,2254,603,211,1.9334419460778227,0.053711657181617856,9.724927023915924,21.154966166169235,25.84463602075861,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_9.725_not_above_10.000
5529,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_adx20_2p0x_0p15_c6eff0ea,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,6,adx20,,20.0,0.0,2.0,0.15,0.3,0.09254774226841422,0.05091265976934145,0.011432545034378183,0.1158114309515994,0.057088753753654076,0.02337248930393021,0.6176172807442919,1.4455398225389966,1.424113601204282,378,99,34,2952,760,240,1.8177746495213467,0.04163508249907277,8.161176566879561,17.142309686646954,11.208377484684494,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.161_not_above_10.000
5530,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_adx20_3p0x_0p1_d82b3a14,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,6,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.09254774226841489,0.05091265976934123,0.011432545034378627,0.11581143095159918,0.05708875375365419,0.02337248930393021,0.6176172807442918,1.4455398225389966,1.4241136012042825,378,99,34,2952,760,240,1.8177746495213678,0.04163508249907366,8.161176566879618,17.142309686646875,11.208377484684927,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.161_not_above_10.000
5920,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold24_cool12_none_3p0x_0p1_3050424c,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,24,12,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.07266956368391808,0.058961627911262804,0.0033873614207036162,0.13205351723056036,0.08550205080242235,0.02647512497242177,0.4506203669558799,1.5214496984174946,0.3453032009334995,334,79,26,4562,1037,337,1.2324890994069178,0.013707935772655278,7.252451465460885,24.878324013191055,4.342771052184123,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.252_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_4.343_not_above_10.000
5921,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold24_cool12_none_2p0x_0p15_a51d3d59,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,24,12,none,,0.0,0.0,2.0,0.15,0.3,0.07266956368391742,0.058961627911262804,0.003387361420703394,0.13205351723056036,0.08550205080242235,0.02647512497242177,0.45062036695587976,1.5214496984174946,0.34530320093350025,334,79,26,4562,1037,337,1.2324890994069064,0.013707935772654611,7.25245146546082,24.878324013191058,4.3427710521838385,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.252_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_4.343_not_above_10.000
5935,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold24_cool12_adx20_3p0x_0p1_bbbc34ad,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,24,12,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.07265781182986464,0.058961627911262804,0.0033873614207036162,0.1330536977439284,0.08550205080242235,0.02647512497242177,0.45063100473729917,1.5214496984174946,0.3453032009334995,336,79,26,4526,1037,337,1.2322897858114532,0.013696183918601834,7.2081162529627605,24.878324013191055,4.342771052184123,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.208_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_4.343_not_above_10.000
5936,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold24_cool12_adx20_2p0x_0p15_cc674cc5,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,24,12,adx20,,20.0,0.0,2.0,0.15,0.3,0.07265781182986175,0.058961627911262804,0.003387361420703394,0.13305369774392872,0.08550205080242235,0.02647512497242177,0.4506310047372987,1.5214496984174946,0.34530320093350025,336,79,26,4526,1037,337,1.2322897858114041,0.013696183918598948,7.208116252962475,24.878324013191058,4.3427710521838385,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.208_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_4.343_not_above_10.000
6124,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_2p0x_0p15_8990ae6a,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.07771234903230928,0.052154472437209165,0.006129810872737895,0.17260375239604508,0.05344790420036016,0.025569181186040346,0.47160398907598916,1.3686771461839053,0.6790539858927815,586,132,38,4281,932,271,1.4900418967111642,0.025557876595100115,4.420497669642167,13.170321322527567,5.377027081349031,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.420_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.377_not_above_10.000
6125,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_adx20_3p0x_0p1_2732ea0e,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.07771234903231083,0.05215447243720894,0.006129810872738117,0.1726037523960452,0.053447904200360385,0.025569181186040124,0.47160398907599,1.3686771461839058,0.6790539858927807,586,132,38,4281,932,271,1.4900418967112004,0.02555787659510189,4.420497669642254,13.170321322527506,5.377027081349225,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.420_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.377_not_above_10.000
6134,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_none_2p0x_0p15_9eec5d46,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,none,,0.0,0.0,2.0,0.15,0.3,0.10177313561540569,0.038817189290883736,0.0016555168072041049,0.09816680135898592,0.04428523959483577,0.018864657110533756,0.7827381783469681,1.2902244189469558,0.2253671880825486,376,89,28,2709,623,187,2.621857416124336,0.06295594632452195,9.022441100656533,14.538273142653086,1.9708533419096486,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_9.022_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.971_not_above_10.000
6135,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool12_none_3p0x_0p1_356b2467,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,12,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.10177313561540569,0.038817189290883736,0.0016555168072041049,0.09816680135898592,0.04428523959483577,0.018864657110533756,0.7827381783469681,1.2902244189469558,0.22536718808254885,376,89,28,2709,623,187,2.621857416124336,0.06295594632452195,9.02244110065653,14.538273142653084,1.9708533419096481,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_9.022_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.971_not_above_10.000
6136,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold12_cool0_adx20_2p0x_0p15_e843a4cb,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.025,0.0,12,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.08546427549772262,0.043607298269395134,0.01861783802390793,0.1106519892952601,0.06437029544187689,0.007951119870577394,0.6861304280455085,1.3735497805175683,2.6306685490192105,286,68,24,2254,603,211,1.959861740797272,0.041856977228327485,9.960871270130841,21.376126602644675,25.85810836653879,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_9.961_not_above_10.000
6137,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold12_cool0_adx20_3p0x_0p1_bc6fc5cf,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.025,0.0,12,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.08546427549772195,0.043607298269395134,0.01861783802390793,0.11065198929526043,0.06437029544187689,0.007951119870577394,0.6861304280455081,1.3735497805175678,2.6306685490192105,286,68,24,2254,603,211,1.959861740797257,0.04185697722832682,9.960871270130761,21.37612660264467,25.858108366538783,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_9.961_not_above_10.000
6270,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_2p0x_0p15_924d0c1f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,none,,0.0,0.0,2.0,0.15,0.3,0.06496994922340193,0.052154472437209165,0.006129810872737895,0.1750172779565884,0.05344790420036016,0.025569181186040346,0.411991440950194,1.3686771461839053,0.6790539858927815,586,132,38,4307,932,271,1.2457215304329237,0.01281547678619277,3.695674017258358,13.170321322527567,5.377027081349031,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.696_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.377_not_above_10.000
6271,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_3p0x_0p1_9412bdcf,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.0649699492234046,0.05215447243720894,0.006129810872738117,0.17501727795658795,0.053447904200360385,0.025569181186040124,0.4119914409501942,1.3686771461839058,0.6790539858927807,586,132,38,4307,932,271,1.24572153043298,0.012815476786195656,3.695674017258509,13.170321322527506,5.377027081349225,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.696_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.377_not_above_10.000
6340,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_low_vol_q65_2p0x_0p15_ed9bf28d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,6,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.047256191494412514,0.037352121853300835,0.01114924436199316,0.07435199272354742,0.029266134226936358,0.012678940869933819,0.4592340557717871,1.584040629073937,1.6422960683189254,294,66,24,2011,443,177,1.265154137160121,0.009904069641111679,5.357844840636339,18.864708006717592,15.485061613879392,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.358_not_above_10.000
6341,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_low_vol_q65_3p0x_0p1_17b57546,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,6,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.04725619149441229,0.037352121853300835,0.01114924436199316,0.0743519927235472,0.029266134226936358,0.012678940869933819,0.4592340557717867,1.5840406290739368,1.642296068318926,294,66,24,2011,443,177,1.265154137160115,0.009904069641111457,5.3578448406363135,18.86470800671759,15.485061613879388,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.358_not_above_10.000
6486,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool12_adx20_3p0x_0p15_eb8634d5,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.10052583666730186,0.05236584227964913,0.002832188248987677,0.14413712379047794,0.07701781317220824,0.03489977560326252,0.5197634902196737,1.1379314949085688,0.28675866443326764,350,88,32,2733,643,231,1.919683371661704,0.04815999438765273,6.382592804273135,13.223697545365944,1.9667973951303315,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.383_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.967_not_above_10.000
6641,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool12_adx20_4p0x_0p1_4c5062d2,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,12,adx20,,20.0,0.0,4.0,0.1,0.4,0.09197315319915744,0.046921554778448504,0.002570752299290602,0.12864471462136384,0.06866163067728603,0.031069063021313625,0.5197634902196736,1.137931494908569,0.286758664433267,350,88,32,2733,643,231,1.9601471782729916,0.04505159842070894,6.569510942796961,13.329987152968325,2.0084002338207827,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_6.570_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.008_not_above_10.000
6790,debrepair_debounced_efficiency_repair_2h_solusdt_long_short_lb12_e0p04_x-0p005_hold18_cool0_none_3p0x_0p15_d35e028f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,long_short,12,0.04,-0.005,18,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.06499674187028792,0.053592184170361046,0.01647571610689358,0.24553895726461294,0.09182271224769534,0.054106167036163,0.3555933264220607,0.942135020815776,0.8029809826741344,246,53,20,2998,663,268,1.2128026292728358,0.011404557699926876,5.871431063259975,22.470517471849497,18.306351229881752,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.871_not_above_10.000
