rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,backtest_sample_gate_pass,execution_efficiency_proxy_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
148,htf_trend_4h_ethusdt_lb12_th0p04_4p0x_0p1_96482975,htf_trend_persistence,ETHUSDT,4h,long_only,12,0.04,4.0,0.1,0.4,0.11113419085109366,0.02822463767194683,-0.04273277694849509,0.15645300519238603,0.030453515253094587,0.04495218737774309,0.9961675078826768,1.3104208426679758,-6.353105070485231,164,37,18,313,76,19,3.9374886630184345,16.941187629739886,19.070701129693802,-59.351079095132064,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_18_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-59.351_not_above_10.000
149,htf_trend_4h_trxusdt_lb24_th0p01_5p0x_0p1_37d7d517,htf_trend_persistence,TRXUSDT,4h,long_only,24,0.01,5.0,0.1,0.5,-0.0858346770452969,0.04054435178143789,0.04045308456728591,0.14092818397177587,0.018306054323388055,0.009772419166691138,-0.7608795853087386,2.640036757323634,4.714020433326809,224,56,30,543,139,95,-2.1170563413618053,-7.663810450472938,14.48012563622782,26.968723044857274,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.1171_below_0.50;train_return_per_turnover_proxy_bps_-7.664_not_above_10.000
150,htf_trend_6h_trxusdt_lb48_th0p04_4p0x_0p15_c3f1813e,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.04,4.0,0.15,0.6,-0.05117536355412322,0.04005231298799172,-0.016232899221437114,0.1157953038042786,0.02562263298340106,0.02508868257594621,-0.47230652941631684,2.2652670566388533,-2.065723336951434,102,18,24,241,63,39,-1.2777130641485388,-8.361987508843663,37.08547498888123,-11.272846681553553,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_18_below_30;train_return_not_positive;train_validation_return_ratio_-1.2777_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.362_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-11.273_not_above_10.000
151,htf_funding_squeeze_6h_trxusdt_lb24_5e-05_5p0x_0p1_a65dc0b1,funding_squeeze_continuation,TRXUSDT,6h,long_only,24,5e-05,5.0,0.1,0.5,-0.01814032450104286,0.034281599347317115,0.030673971409535428,0.04924362841763852,0.017480480198082238,0.0071908344579395544,-0.29914673918164364,2.593843514730158,3.7321039305231514,88,24,16,159,62,38,-0.5291563067772252,-4.122801022964286,28.567999456097596,38.34246426191928,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20;train_return_not_positive;train_validation_return_ratio_-0.5292_below_0.50;train_return_per_turnover_proxy_bps_-4.123_not_above_10.000
152,htf_funding_squeeze_4h_ethusdt_lb6_-2e-05_5p0x_0p1_4f0e949c,funding_squeeze_continuation,ETHUSDT,4h,long_only,6,-2e-05,5.0,0.1,0.5,-0.04843096329350349,0.042577631717608755,-0.027717974233043563,0.04843096329350349,0.03583791875867026,0.031001238711739654,-1.5672785315479087,1.4849371462237353,-2.973296900259898,28,42,14,23,50,16,-1.1374743342869864,-34.59354520964535,20.275062722670835,-39.59710604720509,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_28_below_80;locked_oos_trade_event_count_14_below_20;train_return_not_positive;train_validation_return_ratio_-1.1375_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-34.594_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-39.597_not_above_10.000
153,htf_funding_squeeze_4h_trxusdt_lb24_0p0_5p0x_0p1_003f3c4f,funding_squeeze_continuation,TRXUSDT,4h,long_only,24,0.0,5.0,0.1,0.5,-0.005227887620847582,0.030159125174243906,0.012711241571315757,0.032126720064108216,0.009642168584778399,0.007261262829131199,-0.14900924170518048,2.714760678956385,3.117256280255937,86,40,14,102,65,27,-0.173343476995554,-1.2157878188017632,15.079562587121952,18.15891653045108,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_14_below_20;train_return_not_positive;train_validation_return_ratio_-0.1733_below_0.50;train_return_per_turnover_proxy_bps_-1.216_not_above_10.000
154,htf_trend_2h_trxusdt_lb48_th0p01_5p0x_0p1_9d38b919,htf_trend_persistence,TRXUSDT,2h,long_only,48,0.01,5.0,0.1,0.5,-0.046045080061049126,0.03685406703254546,0.03699047708297232,0.088889238540388,0.02053823220894435,0.009789697090119676,-0.39858189915686365,2.54349587457765,3.8828618101996226,326,74,38,1072,279,181,-1.2493893827345346,-2.824851537487677,9.960558657444718,19.4686721489328,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.2494_below_0.50;train_return_per_turnover_proxy_bps_-2.825_not_above_10.000;validation_return_per_turnover_proxy_bps_9.961_not_above_10.000
155,htf_trend_4h_solusdt_lb12_th0p01_4p0x_0p15_e3b4518f,htf_trend_persistence,SOLUSDT,4h,long_only,12,0.01,4.0,0.15,0.6,-0.24820013616651593,0.06773356385236307,-0.13166976539405606,0.40176318095813635,0.06308092248418828,0.1598314350241079,-0.8626165781204634,1.4819819805943615,-6.180518889439397,334,63,46,663,155,94,-3.6643596180397466,-12.385236335654488,17.918932236074887,-47.70643673697683,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-3.6644_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-12.385_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-47.706_not_above_10.000
156,htf_trend_1h_ethusdt_lb12_th0p04_3p0x_0p1_c580a1fd,htf_trend_persistence,ETHUSDT,1h,long_only,12,0.04,3.0,0.1,0.30000000000000004,0.051741409694824325,0.025741689238723664,-0.004233952659323359,0.053275008266633006,0.013616691234542011,0.0067304342854231924,0.877456487999681,1.9650162071685613,-1.936131878711755,256,62,20,413,102,31,2.010023864983532,6.737162720680249,13.83961787028154,-7.0565877655389295,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.737_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-7.057_not_above_10.000
157,htf_funding_squeeze_2h_solusdt_lb6_5e-05_3p0x_0p1_dd6d2a7a,funding_squeeze_continuation,SOLUSDT,2h,long_only,6,5e-05,3.0,0.1,0.30000000000000004,-0.10580765191879016,0.04643603624602344,-0.01329574526906363,0.14259079477163816,0.03655490234451575,0.014692402728694876,-1.2253532216072087,2.009150714757264,-3.4452227434256413,528,149,24,657,189,28,-2.278567691656736,-6.679776004974125,10.388374999110386,-18.466312873699483,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.2786_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-6.680_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-18.466_not_above_10.000
158,htf_funding_squeeze_2h_solusdt_lb6_0p0_4p0x_0p1_6a827d69,funding_squeeze_continuation,SOLUSDT,2h,long_only,6,0.0,4.0,0.1,0.4,-0.1950679945991437,0.057348043170977636,-0.021447598745990226,0.2157137967484759,0.047331861879263304,0.022181823855165872,-2.277101143491054,2.09023551328741,-5.365927968130659,362,121,18,406,140,24,-3.401476036724869,-13.471546588338652,11.84876925020199,-29.78833159165309,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_18_below_20;train_return_not_positive;train_validation_return_ratio_-3.4015_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-13.472_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-29.788_not_above_10.000
159,htf_donchian_4h_trxusdt_lb48_4p0x_0p15_e8cd6444,htf_donchian_breakout,TRXUSDT,4h,long_only,48,0.0,4.0,0.15,0.6,0.025515545081485458,0.02470395944733572,-0.002086962248256552,0.034608044552316586,0.0051456093032344885,0.006900565900828881,0.6287658474441239,3.2622236953888666,-0.9320740132575257,96,24,16,77,25,13,1.032852451684107,4.429782132202337,17.155527393983142,-2.173919008600575,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.430_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-2.174_not_above_10.000
160,htf_donchian_4h_ethusdt_lb12_4p0x_0p1_1f53ea3e,htf_donchian_breakout,ETHUSDT,4h,long_only,12,0.0,4.0,0.1,0.4,0.07609990936873112,0.024962753990686704,-0.026923944625265595,0.04314053730891898,0.01859519346903693,0.0335392032430204,1.0757756821059734,1.6976360535066048,-3.712882705130774,184,36,28,130,30,19,3.048538210051786,10.339661599012379,17.335245826865766,-24.039236272558565,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-24.039_not_above_10.000
179,htf_trend_4h_ethusdt_lb48_th0p04_3p0x_0p1_2956d92f,htf_trend_persistence,ETHUSDT,4h,long_only,48,0.04,3.0,0.1,0.30000000000000004,0.04754557343213883,0.028260720902371528,0.011855273390769527,0.08205664594414652,0.02959658727386516,0.023892537687022153,0.5495314963953938,1.5866498046262971,0.9979224143965313,156,24,16,454,99,68,1.6823906791475016,10.159310562422826,39.25100125329378,24.698486230769845,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20
391,htf_trend_1h_ethusdt_lb6_th0p02_5p0x_0p15_3a23dcc0,htf_trend_persistence,ETHUSDT,1h,long_only,6,0.02,5.0,0.15,0.75,0.014646615388744344,0.021536763580238816,0.04149838109695869,0.1419368859515101,0.06452403619234603,0.026095775760881623,0.17042298789981483,0.6267634451941428,2.4496235391824874,570,122,36,726,154,42,0.6800750416456924,0.34261088628641745,2.3537446535780124,15.369770776651366,True,False,False,validation_alpha_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_0.343_not_above_10.000;validation_return_per_turnover_proxy_bps_2.354_not_above_10.000
